projectID,country,location_master,company_master,articleID
SWE-08167-00822,SWE,Kriegers Flak,Vattenfall,['1402851']
DEU-08478-00822,DEU,Krümmel,Vattenfall,"['3200555', '3200597']"
SWE-05043-00822,SWE,Lulea,Vattenfall,"['2401829', '2107690']"
SWE-01952-00822,SWE,Luleå,Vattenfall,"['1500661', '2400828', '2401312', '1501502', '1707053', '2300575', '1500378', '1500613', '1500137', '2401549', '1501520']"
SWE-09247-00822,SWE,Lycksele,Vattenfall,"['2103539', '1402857', '1402851']"
SWE-03671-00822,SWE,Lysekil,Vattenfall,['2400096']
DEU-05766-00822,DEU,Markersbach,Vattenfall,"['3101282', '2200201', '2503261']"
DEU-10186-00822,DEU,Mecklenburg,Vattenfall,['2204069']
DEU-01529-00822,DEU,Mecklenburg-Western Pomerania,Vattenfall,"['1819365', '1707402', '2501513']"
SWE-10187-00822,SWE,Messaure,Vattenfall,['1403005']
NLD-09568-00822,NLD,Middelburg,Vattenfall,['2201780']
NLD-06563-00822,NLD,Moerdijk,Vattenfall,['2107078']
DEU-03407-00822,DEU,Moorburg,Vattenfall,['2400510']
FIN-03676-00822,FIN,Nordic,Vattenfall,['3101229']
SWE-10188-00822,SWE,Nordic hydropower plants,Vattenfall,['3101023']
SWE-10189-00822,SWE,Nordic plants,Vattenfall,['3100040']
DEU-10190-00822,DEU,Nordlicht 1,Vattenfall,['1907676']
DEU-10191-00822,DEU,Nordlicht 2,Vattenfall,['1907676']
DEU-08053-00822,DEU,Nordlicht wind park zone,Vattenfall,['1400710']
GBR-00792-00822,GBR,Norfolk,Vattenfall,['1402857']
SWE-10192-00822,SWE,Norrkoping,Vattenfall,['2202231']
SWE-00807-00822,SWE,Northern Sweden,Vattenfall,['1501057']
GBR-00809-00822,GBR,Northumberland,Vattenfall,"['2101662', '2102390']"
GBR-10193-00822,GBR,Ormonde,Vattenfall,['2605685']
SWE-09231-00822,SWE,Pajala,Vattenfall,['2604027']
GBR-10194-00822,GBR,Parc Cynog,Vattenfall,['2203584']
GBR-10195-00822,GBR,Parc Cynog Wind Farm,Vattenfall,['1811324']
GBR-00857-00822,GBR,Pen y Cymoedd,Vattenfall,['1100230']
SWE-08909-00822,SWE,Piiparinmäki,Vattenfall,['2106845']
SWE-10196-00822,SWE,Porjus,Vattenfall,['1403005']
GBR-08704-00822,GBR,Port of Blyth,Vattenfall,['1900737']
DEU-09945-00822,DEU,Potsdamer Platz,Vattenfall,['1700105']
NLD-00887-00822,NLD,Princess Alexia Wind Farm,Vattenfall,['1100230']
SWE-08452-00822,SWE,Ringhals,Vattenfall,"['3200938', '3201010', '3202285', '3201861', '3202138', '3202277']"
NLD-00931-00822,NLD,Rotterdam,Vattenfall,"['2606131', '2606113']"
NLD-08345-00822,NLD,Rotterdam Port,Vattenfall,['2605526']
DEU-10197-00822,DEU,Silberstedt,Vattenfall,"['2200266', '1908066']"
SWE-10198-00822,SWE,Simrishamn,Vattenfall,['2202231']
GBR-08966-00822,GBR,South Kyle,Vattenfall,"['2105248', '2603885', '1402902', '1400882']"
SWE-06531-00822,SWE,Stenungsund,Vattenfall,['3100275']
SWE-01064-00822,SWE,Stockholm,Vattenfall,['1815813']
SWE-10199-00822,SWE,Swedish West Coast,Vattenfall,['2601523']
SWE-09715-00822,SWE,Swedish west coast,Vattenfall,"['1905245', '2600576']"
DEU-10200-00822,DEU,Sylt Offshore Cluster,Vattenfall,['1300569']
GBR-09119-00822,GBR,Thanet,Vattenfall,['2605685']
DEU-10201-00822,DEU,Tutzpatz,Vattenfall,['2202878']
DEU-10202-00822,DEU,Tützpatz,Vattenfall,"['1402831', '1813314', '1812354', '1815472']"
DEU-10203-00822,DEU,"Tützpatz, Mecklenburg-Western Pomerania",Vattenfall,['1402884']
SWE-06117-00822,SWE,Underground facility,Vattenfall,['1501020']
SWE-01169-00822,SWE,Uppsala,Vattenfall,['2202867']
SWE-10204-00822,SWE,Vargtrask,Vattenfall,['2103539']
DNK-09032-00822,DNK,Vesterhav Nord,Vattenfall,"['2604055', '1300439', '1900307', '2603444', '1402938']"
DNK-09033-00822,DNK,Vesterhav Syd,Vattenfall,"['2604055', '1300439', '1900307', '2603444', '1906152', '1402938']"
NLD-08348-00822,NLD,Zeevonk,Vattenfall,['2202417']
NLD-08619-00822,NLD,Zeewolde,Vattenfall,['2104170']
SWE-10205-00822,SWE,Åsele,Vattenfall,"['1402857', '1402851']"
GBR-00296-06302,GBR,Ellesmere Port,Vauxhall,['2708237']
DEU-00939-06302,DEU,Rüsselsheim,Vauxhall,['2708352']
ISL-08275-10333,ISL,Hellisheiði,Vaxa Technologies,['1400032']
IRL-08608-10334,IRL,Curraghderrig,Vayu,['2100981']
ESP-01177-08152,ESP,Valencia,Veeco Instruments,['1811838']
SWE-06116-10335,SWE,Forsmark,Veidekke,['3202350']
SWE-10047-10335,SWE,Uppvidinge,Veidekke,['2105342']
ISL-10206-10336,ISL,Borg á Mýrum,Veitur,['3000940']
ISL-10207-10336,ISL,Brimnes,Veitur,['3000940']
ISL-10208-10336,ISL,Geldinganes,Veitur,['3000940']
ISL-10209-10336,ISL,Grafarvog,Veitur,['3000940']
ISL-10210-10336,ISL,Hveragerði,Veitur,['3000962']
ISL-10211-10336,ISL,Kjalarnes,Veitur,['3000940']
ISL-10212-10336,ISL,Laugalandi,Veitur,['3000940']
ISL-05962-10336,ISL,Reykjavik,Veitur,['3000940']
ISL-10213-10336,ISL,Álftanes,Veitur,['3000940']
ISL-10214-10336,ISL,Ásahreppi,Veitur,['3000940']
ISL-05962-10337,ISL,Reykjavik,Veitur Utilities,['3001325']
DEU-02382-10338,DEU,North Sea,Veja Mate,['1905706']
DEU-02382-10339,DEU,North Sea,Veja Mate Offshore Project GmbH,['1303255']
FRA-06980-08153,FRA,Northeast France,Velocita Energy Developments,['2101998']
GBR-10215-10340,GBR,"Altalto, U.K.",Velocys,['3202476']
ESP-01000-04357,ESP,Seville,Velux,['1606727']
ESP-06202-08154,ESP,Alhendin,Velux Group,['2203478']
ESP-06365-08154,ESP,Gerena,Velux Group,['2203478']
GBR-01101-10341,GBR,Teesside,Venator,['1200105']
NLD-05564-10342,NLD,Friesland,Ventolines BV,['1303866']
GBR-00647-01362,GBR,London,Venturi,['2706088']
NOR-09146-10343,NOR,Sørlige Nordsjø II,Ventyr Energi,['2605209']
DEU-03339-00823,DEU,Demonstration plant,Veolia,['1602852']
HUN-10134-00823,HUN,Gönyű,Veolia,"['1402975', '1403575']"
GBR-10216-00823,GBR,Ling Hall,Veolia,['1706897']
GBR-00720-00823,GBR,Minworth,Veolia,"['1101304', '3302377']"
GBR-10217-00823,GBR,Netley,Veolia,['1706897']
GBR-10218-00823,GBR,Ockendon,Veolia,['1706897']
FRA-03242-00823,FRA,Rousset,Veolia,"['1602173', '1601858', '1814981', '1600453']"
GBR-05768-00823,GBR,Various restored landfill sites,Veolia,['2502303']
GBR-01574-00823,GBR,West Midlands,Veolia,['3301464']
GBR-05048-10344,GBR,Berkeley,Veolia KDC Decommissioning Services,['3201939']
ESP-07837-08155,ESP,Anchuelo,Verbund,['2302575']
AUT-05957-08155,AUT,Andalucía,Verbund,['1801340']
ESP-07838-08155,ESP,Camarena,Verbund,['2504596']
AUT-03489-08155,AUT,Carinthia,Verbund,['3100868']
ESP-02470-08155,ESP,Castilla-La Mancha,Verbund,['1401477']
ESP-04307-08155,ESP,Guadalajara,Verbund,['2302575']
ESP-07839-08155,ESP,Horche,Verbund,['2302575']
ESP-07840-08155,ESP,Illora,Verbund,['1815435']
AUT-08160-08155,AUT,Kaprun,Verbund,"['3101131', '3100868']"
AUT-10219-08155,AUT,Mellach,Verbund,['1400361']
ESP-07841-08155,ESP,Pozo de Guadalajara,Verbund,['2302575']
ESP-07842-08155,ESP,Santorcaz,Verbund,['2302575']
ROU-04135-08155,ROU,Tulcea,Verbund,['2603628']
ESP-07843-08155,ESP,Valdarachas,Verbund,['2302575']
AUT-09535-08155,AUT,Weinviertel,Verbund,['1806184']
ESP-07844-08155,ESP,Yebes,Verbund,['2302575']
AUT-00138-03692,AUT,Brussels,Verbund AG,"['1705579', '1601394']"
ESP-05478-08156,ESP,Manzanares,Verbund Green Power,['2201553']
ESP-04337-08157,ESP,Granada,Verbund Green Power Iberia,['2600118']
ESP-07061-08157,ESP,Lebrija,Verbund Green Power Iberia,"['2107672', '2600118']"
ITA-03340-03693,ITA,near Milan,Verditek,['1603146']
GBR-05771-06307,GBR,Sullom Voe Terminal,Veri Energy,['2403083']
FRA-00279-00824,FRA,Dunkirk,Verkor,"['1101910', '1101814', '1101690', '1102751', '1102813', '1102588', '1101447', '1101685', '2301973', '1102569', '1102272', '1101500', '1102572', '3301476']"
FRA-00396-00824,FRA,Grenoble,Verkor,"['1101910', '1101814', '1101690', '1102588', '1102813', '1102569', '1101225', '1102572', '1101252', '3300718']"
FRA-03341-00824,FRA,Rodez,Verkor,['1604244']
GBR-02197-10345,GBR,Aberdeen,Verlume,['3100614']
FRA-03103-08158,FRA,Moselle,Verso Energy,['2404530']
FIN-06037-08158,FIN,Oulu,Verso Energy,['2404530']
FRA-07845-08158,FRA,Rouen,Verso Energy,['2404530']
BEL-02668-06308,BEL,Ostend,Versteden,['2500836']
GBR-00296-02486,GBR,Ellesmere Port,Vertex Hydrogen,"['1200346', '1500276', '2401176', '1500345', '1703437']"
GBR-02276-02486,GBR,North West England,Vertex Hydrogen,"['1500323', '1707899']"
GBR-04565-02486,GBR,Stanlow,Vertex Hydrogen,"['1200552', '1401197']"
DEU-00124-10346,DEU,Bremerhaven,Vestas Nacelles Deutschland GmbH,['2105198']
GBR-08058-10347,GBR,Port of Nigg,Vestas Offshore,['1304427']
DNK-03883-08159,DNK,Aarhus,Vestas Wind Systems,['2604108']
PRT-01024-08159,PRT,Sines,Vestas Wind Systems,['1400722']
DNK-03883-10348,DNK,Aarhus,Vestas Wind Systems AS,['1400079']
DNK-00220-07208,DNK,Copenhagen,Vestas Wind Systems A_S,['2604750']
DNK-09149-10349,DNK,Lyngby-Taarbæk,Vestforbrænding,['3001725']
LTU-03212-08160,LTU,Vilnius,Via Solis,['1818548']
FRA-07293-08161,FRA,Colmar,Vialis,['2200270']
NOR-00469-00825,NOR,Herøya,Vianode,"['1101831', '1101670', '1103133', '1102847']"
NOR-00470-00825,NOR,"Herøya Industrial Park, Porsgrunn",Vianode,"['1101054', '1100949']"
NOR-00603-00825,NOR,Kristiansand,Vianode,"['1102847', '1101968']"
DEU-10220-10350,DEU,Molasse basin,Viaro Energy,['1403268']
HRV-05774-06313,HRV,Jasenice,Vidukin Gaj,['2501570']
DEU-10221-10351,DEU,Allendorf,Viessmann,['1705577']
ESP-07277-08162,ESP,Tabernas,Viga Renovables,['2302330']
GBR-07945-10352,GBR,Shetland,Viking Energy,['2105386']
DEU-02296-03695,DEU,Bonn,Vikram Solar,['1606198']
NLD-08761-10353,NLD,South Holland,Vinci,['1707660']
ESP-07846-08163,ESP,Luter,Vinci Energia,['1815678']
FRA-07819-08164,FRA,Chantecoq,Vinci Group,['1704697']
NLD-00018-00829,NLD,Amsterdam,Vingroup,['2706254']
DEU-00094-00829,DEU,Berlin,Vingroup,['2706254']
DEU-00213-00829,DEU,Cologne,Vingroup,['2706254']
DEU-00331-00829,DEU,Frankfurt,Vingroup,['2706254']
DEU-00431-00829,DEU,Hamburg,Vingroup,['2706254']
FRA-00688-00829,FRA,Marseille,Vingroup,['2706254']
FRA-00709-00829,FRA,Metz,Vingroup,['2706254']
FRA-00746-00829,FRA,Montpellier,Vingroup,['2706254']
DEU-00755-00829,DEU,Munich,Vingroup,['2706254']
FRA-00784-00829,FRA,Nice,Vingroup,['2706254']
DEU-01588-00829,DEU,Oberhausen,Vingroup,['2706254']
FRA-00853-00829,FRA,Paris,Vingroup,['2706254']
FRA-00916-00829,FRA,Rennes,Vingroup,['2706254']
NLD-00931-00829,NLD,Rotterdam,Vingroup,['2706254']
NLD-01109-00829,NLD,The Hague,Vingroup,['2706254']
ESP-03344-03697,ESP,Raïmat,Vins Raïmat,['1604149']
ESP-03796-03697,ESP,"Raïmat, Catalonia",Vins Raïmat,['1606402']
DEU-00094-04362,DEU,Berlin,Vireo Ventures,['1605932']
NOR-05786-06318,NOR,Dombås,Vireon,['2403316']
NOR-02432-06318,NOR,Stavanger,Vireon,['2403316']
NOR-05787-06318,NOR,Vestby,Vireon,['2403316']
NLD-02204-06320,NLD,Terneuzen,Virya Energy,['2401392']
ESP-06933-08165,ESP,Cáseda,Viscofan,['2202107']
DEU-00957-01365,DEU,Salzgitter,Viscom,['1101633']
NLD-02204-06321,NLD,Terneuzen,Vision Hydrogen,['2401392']
GBR-10222-10354,GBR,Yorkshire Energy Park,Vital Energi,['1200463']
CHE-09480-10355,CHE,Lake Neuchâtel,Viteos SA,['1815591']
HUN-00249-02488,HUN,Debrecen,Vitesco,['2704512']
DEU-00635-02488,DEU,Limbach-Oberfrohna,Vitesco,['1102760']
DEU-00818-02488,DEU,Nuremberg,Vitesco,['2707293']
NOR-01515-02488,NOR,Oslo,Vitesco,['2706958']
CZE-00844-02488,CZE,Ostrava,Vitesco,['2707990']
GBR-03497-10356,GBR,Saltend Chemicals Park,Vivergo,['1200050']
GBR-06026-10357,GBR,Saltend,Vivergo Fuels,['1200463']
HRV-09326-10358,HRV,Orjak,Vjetroelektrana Orjak,['2105467']
CZE-10223-10359,CZE,Temelín Nuclear Power Plant,Vodafone,['3201364']
CZE-10224-10359,CZE,Škoda Auto,Vodafone,['3201364']
AUT-00640-06322,AUT,Linz,Voestalpine,['2403307']
GBR-10225-10360,GBR,Bourn,Vogt Solar,['1816363']
PRT-07184-08166,PRT,Frades 2,Voith,['3101426']
DEU-10226-08166,DEU,Heidenheim,Voith,['3100161']
CHE-10227-08166,CHE,Ritom,Voith,['3100161']
GBR-08808-08166,GBR,Snowdonia,Voith,['3100758']
ESP-07496-08166,ESP,Torrejón,Voith,['3100987']
ESP-07502-08166,ESP,Valdecañas,Voith,['3100987']
ITA-06771-07521,ITA,Camugnano,Voith Hydro,['3100420']
GBR-08421-07521,GBR,Cruachan,Voith Hydro,['3101416']
DEU-10226-07521,DEU,Heidenheim,Voith Hydro,['3101645']
GBR-08425-07521,GBR,Oban,Voith Hydro,['3100745']
DEU-10226-10361,DEU,Heidenheim,Voith Hydro GmbH and Co. KG,['3100633']
AUT-10228-10361,AUT,St. Pölten,Voith Hydro GmbH and Co. KG,['3100633']
GBR-08049-10362,GBR,New Deer,VolkerInfra,"['1901093', '1303725', '1901132', '2600986']"
GBR-10100-10362,GBR,Preston,VolkerInfra,"['1303830', '1900345']"
DEU-00001-00832,DEU,Aachen,Volkswagen,"['1102427', '2700356']"
GRC-10229-00832,GRC,Astypalea,Volkswagen,['3301863']
DEU-00070-00832,DEU,Barsinghausen,Volkswagen,['2706032']
DEU-00094-00832,DEU,Berlin,Volkswagen,"['1102207', '2703731', '2707119', '3300491', '2702158']"
SVK-00120-00832,SVK,Bratislava,Volkswagen,"['2705835', '2703935', '2707365', '2704511', '2707192', '2703419', '2704154', '2703746']"
DEU-00121-00832,DEU,Braunschweig,Volkswagen,"['2703005', '1100069', '1100755', '2703217', '3302244', '2706084', '2702784', '1100108', '1100374', '2703532', '2703691', '1100138', '2702292', '2703741', '2705674', '1100314', '2703572', '2703470', '2704923', '1101020', '2706032']"
DEU-05789-00832,DEU,Brunswick,Volkswagen,['2707634']
BEL-00138-00832,BEL,Brussels,Volkswagen,"['1102006', '3301902', '2705674', '2707301', '1102346']"
DEU-00189-00832,DEU,Chemnitz,Volkswagen,"['2704194', '2707735', '2706091', '2704650']"
DNK-00220-00832,DNK,Copenhagen,Volkswagen,['2706257']
GBR-00243-00832,GBR,Darlaston,Volkswagen,['1102604']
DEU-00275-00832,DEU,Dresden,Volkswagen,"['2705543', '2707276', '2702479', '2702031', '2705507', '2700537', '2704515', '2702803', '2708440', '2702424', '2702784', '2705638', '2703542', '2707301', '2706755', '2700864', '2708603', '2700403', '2702431', '2706149', '3300566', '2702098', '2704393', '2703914', '2700211', '2707953', '2704154', '2702350', '2702401', '2707894', '2705967', '2704587', '2705516', '2703825', '2705593', '2704493', '2704650', '2704194', '2706091', '2706845']"
DEU-00284-00832,DEU,Düsseldorf,Volkswagen,['2707119']
DEU-00301-00832,DEU,Emden,Volkswagen,"['2704528', '2703895', '2707276', '2706935', '3300446', '2707516', '2708246', '2703419', '2707887', '2702990', '2703217', '2706376', '2707735', '2706784', '2703312', '2707508', '2707590', '2703168', '2707345', '2705480', '2706958', '2702913', '2705665', '2702861', '2706755', '2707211', '2708659', '2708603', '2707350', '2707714', '2702571', '2703066', '3301092', '2706149', '3300566', '2706223', '2704749', '2704763', '2704862', '2707136', '1601102', '2705689', '2707634', '2702944', '2707695', '2705874', '1102230', '2703470', '2705647', '2706530', '2706886', '2704923', '3301787', '2703142', '2704587', '2705516', '2706076', '2705035', '2706000', '3301157', '2704827', '2703746']"
DEU-00305-00832,DEU,Erfurt,Volkswagen,['2702787']
CHE-00361-00832,CHE,Geneva,Volkswagen,"['2701278', '2701158']"
DEU-00431-00832,DEU,Hamburg,Volkswagen,['2700580']
DEU-00437-00832,DEU,Hannover,Volkswagen,"['1100374', '2703217', '2707499']"
DEU-00438-00832,DEU,Hanover,Volkswagen,"['2706205', '2706257', '2706203', '2706935', '2707074', '2703811', '2705949', '2706494', '2702990', '2706474', '2705680', '2703168', '2703532', '2707345', '2705251', '2702913', '2708099', '2705665', '2702861', '2701184', '2708603', '2703066', '2706149', '2706223', '2708435', '2704763', '2704862', '1601102', '2706574', '2706429', '2707634', '2702944', '2705572', '2703470', '2705647', '2704923', '2703142', '2705516', '2706388', '2706032', '2706894', '2707140']"
SWE-05790-00832,SWE,Hudiksvall,Volkswagen,['2707959']
DEU-00514-00832,DEU,Ingolstadt,Volkswagen,['2702292']
DEU-00562-00832,DEU,Kassel,Volkswagen,"['2703005', '2707966', '2707735', '2703371', '2707508', '2702784', '2703532', '2703691', '2707929', '2700864', '2706674', '2708603', '2705674', '2706448', '3300566', '2703981', '2707634', '2703470', '2704923', '2706032', '2704827']"
DEU-01340-00832,DEU,Lower Saxony,Volkswagen,['1100312']
CZE-00735-00832,CZE,Mlada Boleslav,Volkswagen,['1101213']
DEU-00755-00832,DEU,Munich,Volkswagen,"['2703914', '2702292']"
ESP-00767-00832,ESP,Navarra,Volkswagen,"['2708356', '2708036']"
DEU-00768-00832,DEU,Neckarsulm,Volkswagen,['2705674']
DEU-00785-00832,DEU,Niedergösgen,Volkswagen,['1100526']
DEU-00798-00832,DEU,North Rhine-Westphalia,Volkswagen,['1100289']
DEU-00843-00832,DEU,Osnabrück,Volkswagen,['2705838']
ESP-00850-00832,ESP,Pamplona,Volkswagen,"['2708395', '2706960', '2706659', '2705674', '2705177', '2706575', '2705993', '1102246', '2706402', '2708028', '2706768']"
FRA-00853-00832,FRA,Paris,Volkswagen,"['2700482', '2702332', '2701104', '2700854']"
CZE-00863-00832,CZE,Pilsen,Volkswagen,['1102257']
POL-00880-00832,POL,Poznan,Volkswagen,['2706205']
POL-00881-00832,POL,Poznań,Volkswagen,"['2704923', '2703532']"
ESP-00947-00832,ESP,Sagunt,Volkswagen,"['1102006', '1102257', '1103157', '1101739', '2705922', '2705993', '1102252', '1101833', '1102709', '1102305', '2708356', '1102495', '2708395', '1102773', '1102170', '3301818', '1102346', '2707489', '1101505', '1102512', '2706768', '1102230', '1103104', '2707892', '2708054', '1102246', '1102289', '1101768']"
DEU-00957-00832,DEU,Salzgitter,Volkswagen,"['1102006', '2708598', '1102257', '2703005', '1101763', '1100237', '1102252', '1100395', '2703532', '2301038', '2705009', '1100138', '1101063', '1103227', '2700317', '2704763', '1100434', '1102230', '2703470', '2707892', '1100443', '2700942', '3302210', '2706091', '1101231', '1101095', '2703217', '1101406', '1101638', '1100654', '1100157', '1100336', '1100365', '1100679', '2700864', '1101311', '1102170', '1101633', '2708603', '1102346', '1102512', '2704431', '2704923', '2708054', '3302173', '1101768', '1101553', '1101050', '1102305', '1100938', '2701520', '1101237', '1102457', '1102495', '2705674', '1100314', '1101517', '2707634', '3301601', '1100475', '2703527', '1100602', '1101574', '1102289', '1100750', '1100644', '1100620', '1102709', '2702784', '1100191', '1601397', '1100374', '1101306', '1100982', '1102773', '1100541', '1601485', '2705213', '1103104', '2700691', '1102262', '1102604', '2706032', '1100850', '1100149', '1100635', '1100166']"
DEU-00975-00832,DEU,Saxonia,Volkswagen,['2701481']
DEU-01134-00832,DEU,Tramm-Göthen,Volkswagen,"['2705075', '2106182']"
FRA-06519-00832,FRA,Tremery,Volkswagen,['3302047']
DEU-01168-00832,DEU,Upper Rhine Valley,Volkswagen,['3301687']
FRA-07296-00832,FRA,Villers-Cotterêts,Volkswagen,['1702068']
DEU-01211-00832,DEU,Warmenau,Volkswagen,"['2705560', '2706648', '2705759']"
DEU-01242-00832,DEU,Wolfsburg,Volkswagen,"['2707242', '2707074', '2702803', '2705949', '3300245', '2705833', '2703988', '2707959', '2707131', '2704346', '2704811', '2707499', '2703928', '1101063', '2708103', '2706395', '2706537', '2703470', '2705600', '2403383', '2703589', '2706609', '2708659', '2702764', '2706659', '1101470', '3300733', '2703217', '2706376', '2707403', '2706767', '3301357', '2706562', '2700864', '2708603', '2708225', '2706651', '2704154', '2706983', '2704880', '2706333', '2703572', '2705782', '2702830', '2705561', '2706492', '2704650', '2706845', '2705678', '2704430', '2707276', '2705507', '2705900', '2706895', '2707335', '3302278', '2707590', '2708248', '2702292', '2706755', '2706801', '2705674', '2706223', '2707136', '2707634', '2706493', '2705572', '2706530', '1100246', '3301588', '1101256', '2705809', '2707413', '1601429', '1100374', '2707301', '2704744', '2702571', '2705213', '2706648', '1100480', '3301727', '2705647', '2706886', '2704587', '2705516', '2701491']"
DEU-01243-00832,DEU,Wolfsburg-Warmenau,Volkswagen,"['2705660', '2706898', '1102230']"
POL-01250-00832,POL,Września,Volkswagen,['2701431']
DEU-01296-00832,DEU,Zuffenhausen,Volkswagen,['2702292']
DEU-01299-00832,DEU,Zwickau,Volkswagen,"['3301925', '2703005', '2707516', '2707074', '2704562', '2705662', '2704039', '2707508', '2707131', '2703532', '2707499', '2705480', '2701470', '2708103', '2706537', '2702397', '2704093', '2708582', '2704853', '3300194', '2703470', '1100751', '2707894', '1100443', '2707838', '2706091', '2708659', '2703746', '2704433', '2704873', '2702479', '2705889', '2704429', '2703217', '2705906', '2707735', '2706958', '2702913', '2705665', '2708224', '2703645', '2700864', '2703731', '2708603', '3300566', '2704894', '2706983', '2704251', '2704646', '2703572', '2706775', '2702830', '2704923', '2704513', '2704650', '2703869', '2704827', '2706845', '2704528', '2703895', '2707276', '2706935', '2705507', '2704400', '1100755', '2704568', '2707590', '2702608', '2705638', '2706319', '2708248', '2704161', '2702640', '2702861', '2706755', '2707929', '2707714', '2703066', '2705674', '2706223', '2704749', '2707136', '1100314', '2707634', '2705572', '2708592', '2703935', '2706530', '2703825', '2703456', '2705543', '2704503', '2705809', '2702990', '2707413', '2708440', '2702784', '2703975', '2703038', '2707301', '2704152', '2706149', '2707572', '2703287', '2707953', '1601102', '2702944', '3302463', '2705647', '2702401', '2708566', '2705967', '2704587', '2705516', '2705593', '2707830', '2704194']"
FRA-07296-08167,FRA,Villers-Cotterêts,Volkswagen Group France,['1702445']
DEU-00690-10498,DEU,Martorell,Volkswagen Seat,['2704883']
ESP-00690-10498,ESP,Martorell,Volkswagen Seat,"['2706659', '2702604', '2704503', '2704439', '2705993', '1100729', '2704511', '2708356', '1100962', '3300317', '2706736', '2708395', '2706395', '2705674', '2705177', '2705213', '2706575', '2706768', '2708036', '2704295', '2706960', '2705600', '2706822', '2704176', '2708547', '1102246', '2706402', '1101040']"
DEU-00094-00840,DEU,Berlin,Volocopter,['2702105']
NLD-03534-02124,NLD,Delfzijl,VoltH2,"['2900234', '1501556', '2900107', '1501131']"
NLD-02193-02124,NLD,North Sea Port,VoltH2,"['1501181', '1700342', '1500017', '1708941']"
NLD-03797-02124,NLD,Vlissingen,VoltH2,['2400176']
DEU-04148-06325,DEU,Cottbus-Senftenberg,Volta Solar,['2201223']
NLD-05435-06325,NLD,Kerkrade,Volta Solar,['2501220']
ESP-00068-01371,ESP,Barcelona,Volta Trucks,['2705121']
DEU-00253-00841,DEU,Delbrück,Voltabox,['1100431']
FRA-07847-02033,FRA,Brignoles,Voltalia,"['1704985', '1816171']"
GBR-01533-02033,GBR,Bristol,Voltalia,"['1817208', '1813671']"
FRA-07848-02033,FRA,Castellet,Voltalia,['1704985']
IRL-08436-02033,IRL,County Carlow,Voltalia,"['2201147', '2504489']"
IRL-05796-02033,IRL,County Cork,Voltalia,"['1402882', '2501999', '2500333']"
IRL-05797-02033,IRL,County Louth,Voltalia,"['1402882', '2501999', '2500333']"
IRL-01933-02033,IRL,County Meath,Voltalia,"['1402882', '2501999', '2500333']"
IRL-05798-02033,IRL,County Wexford,Voltalia,"['1402882', '2501999', '2500333']"
GBR-01833-02033,GBR,Dorset,Voltalia,['2200862']
FRA-07082-02033,FRA,Haute-Marne,Voltalia,['2107896']
FRA-07849-02033,FRA,Isère,Voltalia,['1819989']
IRL-10231-02033,IRL,Lanesborough,Voltalia,['2201147']
FRA-07850-02033,FRA,Rives Charentaises,Voltalia,"['2107640', '2106856']"
FRA-07851-02033,FRA,SSM3-6,Voltalia,['2107896']
ESP-07852-02033,ESP,Sanlucar la Mayor,Voltalia,['2200530']
PRT-07853-02033,PRT,"Sertã, Portugal",Voltalia,['1707104']
GBR-10232-02033,GBR,Spetisbury,Voltalia,['2203510']
FRA-07854-02033,FRA,Taconnaz,Voltalia,['3100216']
NLD-02204-02033,NLD,Terneuzen,Voltalia,['1818732']
FRA-01186-02033,FRA,Various,Voltalia,['1702003']
FRA-07850-08168,FRA,Rives Charentaises,Voltalia SA,['2601118']
DEU-00110-10363,DEU,Bochum,Voltavision,['3000763']
FRA-03798-04365,FRA,Île-de-France,Voltec,['1605611']
FRA-03346-03701,FRA,Alsace,Voltec Solar,"['1602007', '1810035', '1604142']"
ROU-08514-03701,ROU,Brasov,Voltec Solar,['1810519']
FRA-07542-03701,FRA,Châteaurenard,Voltec Solar,['1817016']
FRA-03347-03701,FRA,Dinsheim-sur-Bruche,Voltec Solar,['1604788']
FRA-01130-08169,FRA,Toulouse,Volterres,['1701240']
CHE-10233-10364,CHE,Canton Baselland,Voltiris,"['2900011', '2800240', '2900271', '1707387', '1704746', '2800008']"
CHE-10234-10364,CHE,Eschbach Gemüsebau,Voltiris,['1607310']
CHE-10235-10364,CHE,Füllinsdorf,Voltiris,['2504681']
CHE-02692-10364,CHE,Lausanne,Voltiris,['2504681']
GBR-10236-10365,GBR,"Mop End Lane, Amersham",Voltis,['2302342']
NOR-01515-10366,NOR,Oslo,Volue,['3100489']
SWE-00386-10367,SWE,Gothenburg,Volvo Energy,['1402830']
GBR-01427-10367,GBR,Newcastle,Volvo Energy,['1402830']
NOR-01592-00846,NOR,Bekkestua,Volvo Group,['2700013']
FRA-07855-00846,FRA,Blainville,Volvo Group,['3300408']
SWE-05563-00846,SWE,Braås,Volvo Group,['2401976']
SWE-10237-00846,SWE,Eksjö,Volvo Group,['2107025']
BEL-00366-00846,BEL,Ghent,Volvo Group,"['3301465', '2708351', '1101915', '2704390', '2704177', '2707759', '2708083', '1100193', '2708466', '1100658', '2705476', '2707815', '2704659', '2708152', '2707552', '2708115', '1101655', '2704154', '2704953', '3300408', '2703935', '2705853', '2704505']"
